TP,Add_to_black_list,FP,Search_problem,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
,,,,antinil hydrochloride,FALSE,1,FALSE,FALSE,"Based on the need of clinical practice of maintenance therapy for advanced NSCLC and the reliable data of third-line treatment for non-small cell lung cancer, the investigators designed a clinical study of antinil hydrochloride versus pemetrexed in maintenance therapy for advanced NSCLC to prospectively evaluate the efficacy of antinil hydrochloride in maintenance therapy for advanced NSCLC.","{'Based on the need of clinical practice of maintenance therapy for advanced NSCLC and the reliable data of third-line treatment for non-small cell lung cancer, the investigators designed a clinical study of antinil hydrochloride versus pemetrexed in maintenance therapy for advanced NSCLC to prospectively evaluate the efficacy of antinil hydrochloride in maintenance therapy for advanced NSCLC.'}",{'NCT03769805'},NCT03769805
,,,,darbopoetin alfa,FALSE,1,FALSE,FALSE,"The primary objective of this study was to compare the effectiveness of darbopoetin alfa to placebo in the treatment of anemia in adults with lung cancer receiving multicycle platinum-containing chemotherapy, by assessing the percentage of participants who received red blood cell (RBC) transfusions during weeks 5-12 inclusive","{'The primary objective of this study was to compare the effectiveness of darbopoetin alfa to placebo in the treatment of anemia in adults with lung cancer receiving multicycle platinum-containing chemotherapy, by assessing the percentage of participants who received red blood cell (RBC) transfusions during weeks 5-12 inclusive'}",{'NCT03776032'},NCT03776032
,,,,disialoganglioside,FALSE,1,FALSE,FALSE,"The treatment that is being researched is called autologous T lymphocyte chimeric antigen receptor cells (CAR) cells targeted against the disialoganglioside (GD2) antigen that express Interleukin (IL)-15, and the inducible caspase 9 safety switch (iC9), also known as iC9.GD2.CAR.IL-15 T cells.","{'The treatment that is being researched is called autologous T lymphocyte chimeric antigen receptor cells (CAR) cells targeted against the disialoganglioside (GD2) antigen that express Interleukin (IL)-15, and the inducible caspase 9 safety switch (iC9), also known as iC9.GD2.CAR.IL-15 T cells.'}",{'NCT03721068'},NCT03721068
,,,,napabucasin,FALSE,1,FALSE,FALSE,"This is a Phase III Randomized, Open-Label Clinical Study of Napabucasin (GB201) in Combination with Weekly Paclitaxel and Low-dose Gemcitabine in Patients With Metastatic Pancreatic Cancer Following Front-Line Chemotherapy Failure","{'This is a Phase III Randomized, Open-Label Clinical Study of Napabucasin (GB201) in Combination with Weekly Paclitaxel and Low-dose Gemcitabine in Patients With Metastatic Pancreatic Cancer Following Front-Line Chemotherapy Failure', 'A Phase III Randomized, Open-Label Clinical Study of Napabucasin (GB201) in Combination With Weekly Paclitaxel and Low-dose Gemcitabine in Patients With Metastatic PANCreatic Cancer Following Front-Line Chemotherapy Failure.'}",{'NCT03721744'},NCT03721744
,,,,gb201,FALSE,1,FALSE,FALSE,"This is a Phase III Randomized, Open-Label Clinical Study of Napabucasin (GB201) in Combination with Weekly Paclitaxel and Low-dose Gemcitabine in Patients With Metastatic Pancreatic Cancer Following Front-Line Chemotherapy Failure","{'This is a Phase III Randomized, Open-Label Clinical Study of Napabucasin (GB201) in Combination with Weekly Paclitaxel and Low-dose Gemcitabine in Patients With Metastatic Pancreatic Cancer Following Front-Line Chemotherapy Failure', 'A Phase III Randomized, Open-Label Clinical Study of Napabucasin (GB201) in Combination With Weekly Paclitaxel and Low-dose Gemcitabine in Patients With Metastatic PANCreatic Cancer Following Front-Line Chemotherapy Failure.'}",{'NCT03721744'},NCT03721744
,,,,siver nitrate,FALSE,1,FALSE,FALSE,The primary goal of this study is to compare well-defined pleural effusion management success outcomes in patients with malignant or paramalignant pleural effusions who were treated with Indwelling pleural catheter insertion compared with those treated with siver nitrate pleurodesis.,{'The primary goal of this study is to compare well-defined pleural effusion management success outcomes in patients with malignant or paramalignant pleural effusions who were treated with Indwelling pleural catheter insertion compared with those treated with siver nitrate pleurodesis.'},{'NCT03781908'},NCT03781908
,,,,[68ga]-neobomb1,FALSE,1,FALSE,FALSE,Phase II Study of Preliminary Diagnostic Performance of [68Ga]-NeoBOMB1 in Adult Patients With Malignancies Known to Overexpress Gastrin Releasing Peptide Receptor (GRPR).,{'Phase II Study of Preliminary Diagnostic Performance of [68Ga]-NeoBOMB1 in Adult Patients With Malignancies Known to Overexpress Gastrin Releasing Peptide Receptor (GRPR).'},{'NCT03724253'},NCT03724253
,,,,vk-2019-001,FALSE,1,FALSE,FALSE,"VK-2019-001 is a 1/2a trial of the oral EBNA-1 targeting agent VK-2019 in patients with EBV-positive recurrent or metastatic NPC to determine the Maximum Tolerated Dose (MTD) and Recommended Phase 2 Dose (RP2D), as well as to evaluate the PK profile of VK-2019","{'VK-2019-001 is a 1/2a trial of the oral EBNA-1 targeting agent VK-2019 in patients with EBV-positive recurrent or metastatic NPC to determine the Maximum Tolerated Dose (MTD) and Recommended Phase 2 Dose (RP2D), as well as to evaluate the PK profile of VK-2019'}",{'NCT03682055'},NCT03682055
,,,,bc-819-18-204,FALSE,1,FALSE,FALSE,"This study, BC-819-18-204, is a Phase 2, open-label, monotherapy, single-arm, multicenter clinical trial of BC-819 (inodiftagene vixteplasmid) in patients with NMIBC adequately treated with Bacillus Calmette-Guerin (BCG) whose disease is BCG unresponsive according to the US Food and Drug Administration (FDA) guidance","{'This study, BC-819-18-204, is a Phase 2, open-label, monotherapy, single-arm, multicenter clinical trial of BC-819 (inodiftagene vixteplasmid) in patients with NMIBC adequately treated with Bacillus Calmette-Guerin (BCG) whose disease is BCG unresponsive according to the US Food and Drug Administration (FDA) guidance'}",{'NCT03719300'},NCT03719300
,,,,ketamine,FALSE,1,FALSE,FALSE,Effect of Perioperative Low Dose Ketamine on Postoperative Recovery in Patients Undergoing Breast Cancer Surgery.,"{'Effect of Perioperative Low Dose Ketamine on Postoperative Recovery in Patients Undergoing Breast Cancer Surgery.', 'Meanwhile, it will show if ketamine could improve anxiety, depression, postoperative pain and fatigue.', 'This study aims to determine whether ketamine could improve the quality of recovery in breast cancer patients.'}",{'NCT03676114'},NCT03676114
,,,,18f-fes,FALSE,1,FALSE,FALSE,18F-FES uptake of the known malignancy will be measured on the PET/MRI examination using standardized uptake values (SUV) and tumor-to-normal tissue ratios,"{'18F-FES uptake of the known malignancy will be measured on the PET/MRI examination using standardized uptake values (SUV) and tumor-to-normal tissue ratios', 'Eligible participants will be consented for participation in the research study which includes a directed breast PET/MRI with 18F-FES.'}",{'NCT03703492'},NCT03703492
,,,,beam,FALSE,1,FALSE,FALSE,"However, Venetoclax is investigational for this study because it is not yet approved for use in participants with NHL or in combination with BEAM chemotherapy","{'However, Venetoclax is investigational for this study because it is not yet approved for use in participants with NHL or in combination with BEAM chemotherapy'}",{'NCT03713580'},NCT03713580
,,,,fn-1501,FALSE,1,FALSE,FALSE,FN-1501 has not previously been given to human subjects.,"{'FN-1501 has not previously been given to human subjects.', 'The main objective of this study is to define the recommended phase 2 dose (RP2D) and maximum tolerated dose (MTD) of FN-1501.', 'The purpose of this research study is to evaluate the safety of the investigational study drug, FN-1501, at different dose levels.', 'A Phase 1, Multi-center, Open-label, Single-arm, Dose-escalation, Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics (PK) and Anti-tumor Activity of FN-1501 Monotherapy in Patients With Advanced Solid Tumors or Relapsed/Refractory Acute Myeloid Leukemia (AML).', 'The MTD is the highest dose a person can take without having bad side effects, and the RP2D will be the dose of FN-1501 used in future studies'}",{'NCT03690154'},NCT03690154
,,,,dsmb,FALSE,1,FALSE,FALSE,"If the DSMB do not find safety issues, the trial will continue as a phase II trial","{'If the DSMB do not find safety issues, the trial will continue as a phase II trial'}",{'NCT03685890'},NCT03685890
,,,,nivoilp,FALSE,1,FALSE,FALSE,A Phase Ib/II Randomized Double-blind Placebo Controlled Trial Evaluating the Effect of Nivolumab for Patients With In-transit Melanoma Metastases Treated With Isolated Limb Perfusion - the NivoILP Trial.,{'A Phase Ib/II Randomized Double-blind Placebo Controlled Trial Evaluating the Effect of Nivolumab for Patients With In-transit Melanoma Metastases Treated With Isolated Limb Perfusion - the NivoILP Trial.'},{'NCT03685890'},NCT03685890
,,,,gemtuzumab,FALSE,1,TRUE,FALSE,"Gemtuzumab ozogamicin is a monoclonal antibody, called gemtuzumab, linked to a toxic agent called calicheamicin.","{'Gemtuzumab ozogamicin is a monoclonal antibody, called gemtuzumab, linked to a toxic agent called calicheamicin.'}",{'NCT03672539'},NCT03672539
,,,,gsk33368715,FALSE,1,FALSE,FALSE,"This study will assess the safety, pharmacokinetics (PK), pharmacodynamics (PD), food effect and preliminary clinical activity of GSK33368715 in participants with relapsed/refractory DLBCL and selected solid tumors with frequent methyl-thioadenosine phosphorylase (MTAP)-deficiency.","{'This study will assess the safety, pharmacokinetics (PK), pharmacodynamics (PD), food effect and preliminary clinical activity of GSK33368715 in participants with relapsed/refractory DLBCL and selected solid tumors with frequent methyl-thioadenosine phosphorylase (MTAP)-deficiency.'}",{'NCT03666988'},NCT03666988
,,,,cisplain,TRUE,1,FALSE,FALSE,"This is an open label, single arm, non-randomized, multi-site, phase 2 clinical trial of neoadjuvant pembrolizumab in combination with gemcitabine-cisplatin for 2 cycles,followed by concurrent pembrolizumab-cisplain-radiation, and then maintainence pembrolizumab monotherpy given every 3 weeks for a total treatment duration of 12 months, in previously untreated stage IVA ( UICC 8 th Edition ) nasopharyngeal cancer(NPC)","{'This is an open label, single arm, non-randomized, multi-site, phase 2 clinical trial of neoadjuvant pembrolizumab in combination with gemcitabine-cisplatin for 2 cycles,followed by concurrent pembrolizumab-cisplain-radiation, and then maintainence pembrolizumab monotherpy given every 3 weeks for a total treatment duration of 12 months, in previously untreated stage IVA ( UICC 8 th Edition ) nasopharyngeal cancer(NPC)'}",{'NCT03734809'},NCT03734809
,,,,iph5401,FALSE,1,FALSE,FALSE,"This is a multicenter, open-label, dose-escalation and dose-expansion study to evaluate the safety, tolerability, antitumor activity of IPH5401 (anti C5aR) in combination with Durvalumab (MEDI4736) in Adult Subjects with selected advanced solid tumors","{'This is a multicenter, open-label, dose-escalation and dose-expansion study to evaluate the safety, tolerability, antitumor activity of IPH5401 (anti C5aR) in combination with Durvalumab (MEDI4736) in Adult Subjects with selected advanced solid tumors', 'A Phase I Study of the Anti-C5aR, IPH5401, in Combination With the Anti-PD-L1, Durvalumab, in Patients With Selected Advanced Solid Tumors.'}",{'NCT03665129'},NCT03665129
,,,,colesevelam,FALSE,1,FALSE,FALSE,A Phase 2 Study of Colesevelam for Lenalidomide-Associated Diarrhea.,"{'A Phase 2 Study of Colesevelam for Lenalidomide-Associated Diarrhea.', 'The purpose of this study is to test the safety of colesevelam and find out what effects, if any, colesevelam has on lenalidomide associated diarrhea in participants with multiple myeloma on lenalidomide maintenance'}",{'NCT03767257'},NCT03767257
,,,,bos172738,FALSE,1,FALSE,FALSE,A Phase 1 Study of BOS172738 in Patients With Advanced Solid Tumors With RET Gene Alterations Including Non-Small Cell Lung Cancer (NSCLC) and Medullary Thyroid Cancer (MTC).,"{'A Phase 1 Study of BOS172738 in Patients With Advanced Solid Tumors With RET Gene Alterations Including Non-Small Cell Lung Cancer (NSCLC) and Medullary Thyroid Cancer (MTC).', 'This study will be conducted to assess the safety and tolerability of BOS172738 when administered to patients with advanced solid tumors with rearranged during transfection (RET) gene alterations and also to establish the maximum tolerated dose (MTD) and/or recommended phase 2 dose (RP2D) of BOS172738'}",{'NCT03780517'},NCT03780517
,,,,gsk3368715,FALSE,1,FALSE,FALSE,In Part 1 (Dose Escalation) escalating doses of GSK3368715 will be evaluated and recommended phase 2 dose (RP2D) will be established in participants with selected solid relapsed/refractory tumors.,"{'In Part 1 (Dose Escalation) escalating doses of GSK3368715 will be evaluated and recommended phase 2 dose (RP2D) will be established in participants with selected solid relapsed/refractory tumors.', 'GSK3368715 leads to inhibition of tumor cell growth across tumor types with cytotoxic response observed in lymphoma, acute myeloid leukemia (AML) and a subset of solid tumor cell lines.', 'A Phase I, Open-label, Dose-escalation Study to Investigate the Safety, Pharmacokinetics, Pharmacodynamics and Clinical Activity of GSK3368715 in Participants With Solid Tumors and DLBCL.', 'Once a RP2D is identified, a food effect sub-study will be initiated to determine the effect of a high-fat, high calorie meal on the bioavailability of GSK3368715.'}",{'NCT03666988'},NCT03666988
,,,,inbrx-109,FALSE,1,FALSE,FALSE,"An Open-Label, Multicenter, First-in-Human, Dose-Escalation Phase 1 Study of INBRX-109 in Subjects With Locally Advanced or Metastatic Solid Tumors Including Sarcomas.","{'An Open-Label, Multicenter, First-in-Human, Dose-Escalation Phase 1 Study of INBRX-109 in Subjects With Locally Advanced or Metastatic Solid Tumors Including Sarcomas.', 'This is a first-in-human, open-label, non-randomized, two-part phase 1 trial of INBRX-109, which is a recombinant humanized multivalent antibody targeting the human death receptor 5 (DR5)'}",{'NCT03715933'},NCT03715933
